Vocabulary Size , Context Size , Embedding Mode , Embedding Size , Question Type , Answer Vocabulary Size , Question , (Average) Relative Rank , Answer
2000 , 4 , state , 15 , Derivation  , 2000 , move:movement::help:helping , 0.0014999999999999458 , hits
2000 , 4 , state , 15 , Derivation  , 2000 , increase:increasingly::report:reportedly , 0.0030000000000000027 , hits
2000 , 4 , state , 15 , Derivation  , 2000 , move:movement::feel:feeling , 0.017000000000000015 , hits
2000 , 4 , state , 15 , Derivation  , 2000 , develop:development::move:movement , 0.16749999999999998 , hits
2000 , 4 , state , 15 , Derivation  , 2000 , move:movement::think:thought , 0.008000000000000007 , hits
2000 , 4 , state , 15 , Derivation  ,  ,  , 0.02114999999999998,
2000 , 4 , state , 15 , Antonymy/Entailment  , 1000 , high:low::large:small  , 0.4665 , hits
2000 , 4 , state , 15 , Antonymy/Entailment  , 2000 , America:Washington::Russia:Moscow , 0.604 , welcome
2000 , 4 , state , 15 , Antonymy/Entailment  , 1000 , good:bad::high:low  , 0.6950000000000001 , developing
2000 , 4 , state , 15 , Antonymy/Entailment  , 2000 , higher:lower::larger:smaller , 0.5835 , hits
2000 , 4 , state , 15 , Antonymy/Entailment  , 2000 , England:London::France:Paris , 0.05700000000000005 , hits
2000 , 4 , state , 15 , Antonymy/Entailment  , 2000 , America:Washington::England:London , 0.8245 , changing
2000 , 4 , state , 15 , Antonymy/Entailment  , 2000 , boy:man::girl:woman , 0.07399999999999995 , hits
2000 , 4 , state , 15 , Antonymy/Entailment  , 2000 , men:boy::women:girls , 0.375 , sentenced
2000 , 4 , state , 15 , Antonymy/Entailment  ,  ,  , 0.4599375,
2000 , 4 , state , 15 , Distinction/Comparison s , 2000 , high:highly::large:largely , 0.0010000000000000009 , hits
2000 , 4 , state , 15 , Distinction/Comparison s ,  ,  , 0.0010000000000000009,
2000 , 4 , state , 15 , Distinction/Comparison  , 1000 , high:higher::low:lower  , 0.0004999999999999449 , hits
2000 , 4 , state , 15 , Distinction/Comparison  , 2000 , bad:worst::high:highest , 0.03400000000000003 , hits
2000 , 4 , state , 15 , Distinction/Comparison  , 1000 , good:better::high:higher  , 0.0665 , carter
2000 , 4 , state , 15 , Distinction/Comparison  , 2000 , good:well::large:largely , 0.0050000000000000044 , hits
2000 , 4 , state , 15 , Distinction/Comparison  , 1000 , good:best::large:largest  , 0.006000000000000005 , hits
2000 , 4 , state , 15 , Distinction/Comparison  , 2000 , better:best::higher:highest , 0.02749999999999997 , hits
2000 , 4 , state , 15 , Distinction/Comparison  , 2000 , larger:largest::higher:highest , 0.013499999999999956 , hits
2000 , 4 , state , 15 , Distinction/Comparison  , 2000 , bad:worse::good:better , 0.08299999999999996 , hits
2000 , 4 , state , 15 , Distinction/Comparison  , 2000 , worse:worst::better:best , 0.008499999999999952 , hits
2000 , 4 , state , 15 , Distinction/Comparison  ,  ,  , 0.027166666666666648,
2000 , 4 , state , 15 , Gender  , 2000 , man:woman::boy:girl , 0.19099999999999995 , welcome
2000 , 4 , state , 15 , Gender  , 2000 , men:women::boys:girls , 0.21150000000000002 , hits
2000 , 4 , state , 15 , Gender  ,  ,  , 0.20124999999999998,
2000 , 4 , state , 15 , Conjugation  , 500 , take:taking::go:going  , 0.0030000000000000027 , hits
2000 , 4 , state , 15 , Conjugation  , 1000 , take:takes::go:goes  , 0.012499999999999956 , hits
2000 , 4 , state , 15 , Conjugation  , 2000 , go:gone::take:taken , 0.03149999999999997 , carter
2000 , 4 , state , 15 , Conjugation  , 500 , take:took::go:went  , 0.392 , carter
2000 , 4 , state , 15 , Conjugation  , 1000 , show:showed::play:played  , 0.10650000000000004 , hits
2000 , 4 , state , 15 , Conjugation  , 2000 , show:showing::do:doing , 0.0014999999999999458 , hits
2000 , 4 , state , 15 , Conjugation  , 500 , take:took::have:had  , 0.0010000000000000009 , hits
2000 , 4 , state , 15 , Conjugation  , 1000 , show:shows::go:goes  , 0.009499999999999953 , hits
2000 , 4 , state , 15 , Conjugation  , 2000 , have:haven::do:don , 0.007499999999999951 , hits
2000 , 4 , state , 15 , Conjugation  , 500 , take:taken::have:had  , 0.0024999999999999467 , hits
2000 , 4 , state , 15 , Conjugation  , 2000 , have:hasn::do:doesn , 0.0020000000000000018 , hits
2000 , 4 , state , 15 , Conjugation  , 500 , go:going::have:having  , 0.0004999999999999449 , hits
2000 , 4 , state , 15 , Conjugation  , 2000 , play:plays::do:does , 0.0030000000000000027 , hits
2000 , 4 , state , 15 , Conjugation  , 500 , have:has::do:does  , 0.0020000000000000018 , hits
2000 , 4 , state , 15 , Conjugation  , 500 , have:having::do:doing  , 0.0004999999999999449 , hits
2000 , 4 , state , 15 , Conjugation  , 500 , do:doing::make:making  , 0.0010000000000000009 , hits
2000 , 4 , state , 15 , Conjugation  , 500 , do:did::make:made  , 0.0695 , hits
2000 , 4 , state , 15 , Conjugation  , 500 , do:done::make:made  , 0.08150000000000002 , hits
2000 , 4 , state , 15 , Conjugation  ,  ,  , 0.04041666666666665,
2000 , 4 , state , 20 , Singular/Plural  , 500 , day:days::year:years  , 0.0010000000000000009 , hits
2000 , 4 , state , 20 , Singular/Plural  , 2000 , player:players::driver:drivers , 0.0004999999999999449 , hits
2000 , 4 , state , 20 , Singular/Plural  , 500 , man:men::woman:women  , 0.0004999999999999449 , hits
2000 , 4 , state , 20 , Singular/Plural  , 2000 , woman:women::girl:girls , 0.0010000000000000009 , hits
2000 , 4 , state , 20 , Singular/Plural  , 500 , country:countries::year:years  , 0.0010000000000000009 , hits
2000 , 4 , state , 20 , Singular/Plural  , 2000 , man:men::boy:boys , 0.02300000000000002 , hits
2000 , 4 , state , 20 , Singular/Plural  ,  ,  , 0.004499999999999986,
2000 , 4 , state , 20 , Derivation  , 500 , America:American::Europe:European  , 0.0014999999999999458 , hits
2000 , 4 , state , 20 , Derivation  , 1000 , play:player::drive:driver  , 0.0010000000000000009 , hits
2000 , 4 , state , 20 , Derivation  , 2000 , play:players::drive:drivers , 0.0014999999999999458 , hits
2000 , 4 , state , 20 , Derivation  , 2000 , move:movement::think:thought , 0.0040000000000000036 , hits
2000 , 4 , state , 20 , Derivation  , 1000 , America:American::Russia:Russian  , 0.0010000000000000009 , hits
2000 , 4 , state , 20 , Derivation  , 2000 , move:movement::help:helping , 0.0014999999999999458 , hits
2000 , 4 , state , 20 , Derivation  , 2000 , increase:increasingly::report:reportedly , 0.0030000000000000027 , hits
2000 , 4 , state , 20 , Derivation  , 2000 , move:movement::feel:feeling , 0.006000000000000005 , hits
2000 , 4 , state , 20 , Derivation  , 2000 , develop:development::move:movement , 0.04700000000000004 , hits
2000 , 4 , state , 20 , Derivation  , 2000 , move:movement::think:thought , 0.0040000000000000036 , hits
2000 , 4 , state , 20 , Derivation  ,  ,  , 0.0070499999999999894,
2000 , 4 , state , 20 , Antonymy/Entailment  , 1000 , high:low::large:small  , 0.3435 , hits
2000 , 4 , state , 20 , Antonymy/Entailment  , 2000 , America:Washington::Russia:Moscow , 0.716 , welcome
2000 , 4 , state , 20 , Antonymy/Entailment  , 1000 , good:bad::high:low  , 0.403 , welcome
2000 , 4 , state , 20 , Antonymy/Entailment  , 2000 , higher:lower::larger:smaller , 0.4545 , hits
2000 , 4 , state , 20 , Antonymy/Entailment  , 2000 , England:London::France:Paris , 0.02400000000000002 , hits
2000 , 4 , state , 20 , Antonymy/Entailment  , 2000 , America:Washington::England:London , 0.734 , choose
2000 , 4 , state , 20 , Antonymy/Entailment  , 2000 , boy:man::girl:woman , 0.237 , hits
2000 , 4 , state , 20 , Antonymy/Entailment  , 2000 , men:boy::women:girls , 0.135 , carter
2000 , 4 , state , 20 , Antonymy/Entailment  ,  ,  , 0.38087499999999996,
2000 , 4 , state , 20 , Distinction/Comparison s , 2000 , high:highly::large:largely , 0.0010000000000000009 , hits
2000 , 4 , state , 20 , Distinction/Comparison s ,  ,  , 0.0010000000000000009,
2000 , 4 , state , 20 , Distinction/Comparison  , 1000 , high:higher::low:lower  , 0.0004999999999999449 , hits
2000 , 4 , state , 20 , Distinction/Comparison  , 2000 , bad:worst::high:highest , 0.010499999999999954 , hits
2000 , 4 , state , 20 , Distinction/Comparison  , 1000 , good:better::high:higher  , 0.030000000000000027 , hits
2000 , 4 , state , 20 , Distinction/Comparison  , 2000 , good:well::large:largely , 0.0024999999999999467 , hits
2000 , 4 , state , 20 , Distinction/Comparison  , 1000 , good:best::large:largest  , 0.0020000000000000018 , hits
2000 , 4 , state , 20 , Distinction/Comparison  , 2000 , better:best::higher:highest , 0.007000000000000006 , hits
2000 , 4 , state , 20 , Distinction/Comparison  , 2000 , larger:largest::higher:highest , 0.008499999999999952 , hits
2000 , 4 , state , 20 , Distinction/Comparison  , 2000 , bad:worse::good:better , 0.479 , developing
2000 , 4 , state , 20 , Distinction/Comparison  , 2000 , worse:worst::better:best , 0.011499999999999955 , hits
2000 , 4 , state , 20 , Distinction/Comparison  ,  ,  , 0.06127777777777775,
2000 , 4 , state , 20 , Gender  , 2000 , man:woman::boy:girl , 0.20899999999999996 , welcome
2000 , 4 , state , 20 , Gender  , 2000 , men:women::boys:girls , 0.08650000000000002 , hits
2000 , 4 , state , 20 , Gender  ,  ,  , 0.14775,
2000 , 4 , state , 20 , Conjugation  , 500 , take:taking::go:going  , 0.0004999999999999449 , hits
2000 , 4 , state , 20 , Conjugation  , 1000 , take:takes::go:goes  , 0.0040000000000000036 , hits
2000 , 4 , state , 20 , Conjugation  , 2000 , go:gone::take:taken , 0.020000000000000018 , hits
2000 , 4 , state , 20 , Conjugation  , 500 , take:took::go:went  , 0.1965 , hits
2000 , 4 , state , 20 , Conjugation  , 1000 , show:showed::play:played  , 0.029000000000000026 , hits
2000 , 4 , state , 20 , Conjugation  , 2000 , show:showing::do:doing , 0.0004999999999999449 , hits
2000 , 4 , state , 20 , Conjugation  , 500 , take:took::have:had  , 0.0010000000000000009 , hits
2000 , 4 , state , 20 , Conjugation  , 1000 , show:shows::go:goes  , 0.0034999999999999476 , hits
2000 , 4 , state , 20 , Conjugation  , 2000 , have:haven::do:don , 0.006000000000000005 , hits
2000 , 4 , state , 20 , Conjugation  , 500 , take:taken::have:had  , 0.0020000000000000018 , hits
2000 , 4 , state , 20 , Conjugation  , 2000 , have:hasn::do:doesn , 0.0024999999999999467 , hits
2000 , 4 , state , 20 , Conjugation  , 500 , go:going::have:having  , 0.0004999999999999449 , hits
2000 , 4 , state , 20 , Conjugation  , 2000 , play:plays::do:does , 0.0030000000000000027 , hits
2000 , 4 , state , 20 , Conjugation  , 500 , have:has::do:does  , 0.0024999999999999467 , hits
2000 , 4 , state , 20 , Conjugation  , 500 , have:having::do:doing  , 0.0004999999999999449 , hits
2000 , 4 , state , 20 , Conjugation  , 500 , do:doing::make:making  , 0.0004999999999999449 , hits
2000 , 4 , state , 20 , Conjugation  , 500 , do:did::make:made  , 0.033499999999999974 , hits
2000 , 4 , state , 20 , Conjugation  , 500 , do:done::make:made  , 0.029000000000000026 , hits
2000 , 4 , state , 20 , Conjugation  ,  ,  , 0.018611111111111092,
2000 , 4 , word , 5 , Singular/Plural  , 500 , day:days::year:years  , 0.9345 , caught
2000 , 4 , word , 5 , Singular/Plural  , 2000 , player:players::driver:drivers , 0.03149999999999997 , hits
2000 , 4 , word , 5 , Singular/Plural  , 500 , man:men::woman:women  , 0.007499999999999951 , hits
2000 , 4 , word , 5 , Singular/Plural  , 2000 , woman:women::girl:girls , 0.29400000000000004 , hits
2000 , 4 , word , 5 , Singular/Plural  , 500 , country:countries::year:years  , 0.9165 , caught
2000 , 4 , word , 5 , Singular/Plural  , 2000 , man:men::boy:boys , 0.06299999999999994 , hits
2000 , 4 , word , 5 , Singular/Plural  ,  ,  , 0.3745,
2000 , 4 , word , 5 , Derivation  , 500 , America:American::Europe:European  , 0.0030000000000000027 , hits
2000 , 4 , word , 5 , Derivation  , 1000 , play:player::drive:driver  , 0.11050000000000004 , hits
2000 , 4 , word , 5 , Derivation  , 2000 , play:players::drive:drivers , 0.007000000000000006 , hits
2000 , 4 , word , 5 , Derivation  , 2000 , move:movement::think:thought , 0.05500000000000005 , hits
2000 , 4 , word , 5 , Derivation  , 1000 , America:American::Russia:Russian  , 0.04500000000000004 , hits
2000 , 4 , word , 5 , Derivation  , 2000 , move:movement::help:helping , 0.133 , hits
2000 , 4 , word , 5 , Derivation  , 2000 , increase:increasingly::report:reportedly , 0.049000000000000044 , hits
2000 , 4 , word , 5 , Derivation  , 2000 , move:movement::feel:feeling , 0.534 , ideas
2000 , 4 , word , 5 , Derivation  , 2000 , develop:development::move:movement , 0.5225 , hits
2000 , 4 , word , 5 , Derivation  , 2000 , move:movement::think:thought , 0.05500000000000005 , hits
2000 , 4 , word , 5 , Derivation  ,  ,  , 0.15140000000000003,
2000 , 4 , word , 5 , Antonymy/Entailment  , 1000 , high:low::large:small  , 0.761 , gives
2000 , 4 , word , 5 , Antonymy/Entailment  , 2000 , America:Washington::Russia:Moscow , 0.06599999999999995 , hits
2000 , 4 , word , 5 , Antonymy/Entailment  , 1000 , good:bad::high:low  , 0.393 , hits
2000 , 4 , word , 5 , Antonymy/Entailment  , 2000 , higher:lower::larger:smaller , 0.11199999999999999 , hits
2000 , 4 , word , 5 , Antonymy/Entailment  , 2000 , England:London::France:Paris , 0.844 , welcome
2000 , 4 , word , 5 , Antonymy/Entailment  , 2000 , America:Washington::England:London , 0.07199999999999995 , hits
2000 , 4 , word , 5 , Antonymy/Entailment  , 2000 , boy:man::girl:woman , 0.008499999999999952 , hits
2000 , 4 , word , 5 , Antonymy/Entailment  , 2000 , men:boy::women:girls , 0.32699999999999996 , hits
2000 , 4 , word , 5 , Antonymy/Entailment  ,  ,  , 0.3229375,
2000 , 4 , word , 5 , Distinction/Comparison s , 2000 , high:highly::large:largely , 0.41200000000000003 , expand
2000 , 4 , word , 5 , Distinction/Comparison s ,  ,  , 0.41200000000000003,
2000 , 4 , word , 5 , Distinction/Comparison  , 1000 , high:higher::low:lower  , 0.5775 , initially
2000 , 4 , word , 5 , Distinction/Comparison  , 2000 , bad:worst::high:highest , 0.91 , choose
2000 , 4 , word , 5 , Distinction/Comparison  , 1000 , good:better::high:higher  , 0.1875 , hits
2000 , 4 , word , 5 , Distinction/Comparison  , 2000 , good:well::large:largely , 0.3275 , hits
2000 , 4 , word , 5 , Distinction/Comparison  , 1000 , good:best::large:largest  , 0.02400000000000002 , hits
2000 , 4 , word , 5 , Distinction/Comparison  , 2000 , better:best::higher:highest , 0.8485 , welcome
2000 , 4 , word , 5 , Distinction/Comparison  , 2000 , larger:largest::higher:highest , 0.886 , welcome
2000 , 4 , word , 5 , Distinction/Comparison  , 2000 , bad:worse::good:better , 0.0030000000000000027 , hits
2000 , 4 , word , 5 , Distinction/Comparison  , 2000 , worse:worst::better:best , 0.026499999999999968 , hits
2000 , 4 , word , 5 , Distinction/Comparison  ,  ,  , 0.4211666666666667,
2000 , 4 , word , 5 , Gender  , 2000 , man:woman::boy:girl , 0.8275 , hits
2000 , 4 , word , 5 , Gender  , 2000 , men:women::boys:girls , 0.20350000000000001 , hits
2000 , 4 , word , 5 , Gender  ,  ,  , 0.5155000000000001,
2000 , 4 , word , 5 , Conjugation  , 500 , take:taking::go:going  , 0.11650000000000005 , hits
2000 , 4 , word , 5 , Conjugation  , 1000 , take:takes::go:goes  , 0.0010000000000000009 , hits
2000 , 4 , word , 5 , Conjugation  , 2000 , go:gone::take:taken , 0.11450000000000005 , hits
2000 , 4 , word , 5 , Conjugation  , 500 , take:took::go:went  , 0.7755 , developing
2000 , 4 , word , 5 , Conjugation  , 1000 , show:showed::play:played  , 0.038000000000000034 , hits
2000 , 4 , word , 5 , Conjugation  , 2000 , show:showing::do:doing , 0.061000000000000054 , hits
2000 , 4 , word , 5 , Conjugation  , 500 , take:took::have:had  , 0.7595000000000001 , developing
2000 , 4 , word , 5 , Conjugation  , 1000 , show:shows::go:goes  , 0.656 , proposal
2000 , 4 , word , 5 , Conjugation  , 2000 , have:haven::do:don , 0.0014999999999999458 , hits
2000 , 4 , word , 5 , Conjugation  , 500 , take:taken::have:had  , 0.10850000000000004 , hits
2000 , 4 , word , 5 , Conjugation  , 2000 , have:hasn::do:doesn , 0.11550000000000005 , hits
2000 , 4 , word , 5 , Conjugation  , 500 , go:going::have:having  , 0.03649999999999998 , hits
2000 , 4 , word , 5 , Conjugation  , 2000 , play:plays::do:does , 0.009499999999999953 , hits
2000 , 4 , word , 5 , Conjugation  , 500 , have:has::do:does  , 0.007499999999999951 , hits
2000 , 4 , word , 5 , Conjugation  , 500 , have:having::do:doing  , 0.03049999999999997 , hits
2000 , 4 , word , 5 , Conjugation  , 500 , do:doing::make:making  , 0.0665 , hits
2000 , 4 , word , 5 , Conjugation  , 500 , do:did::make:made  , 0.6325000000000001 , hits
2000 , 4 , word , 5 , Conjugation  , 500 , do:done::make:made  , 0.9665 , merkel
2000 , 4 , word , 5 , Conjugation  ,  ,  , 0.24983333333333338,
2000 , 4 , word , 10 , Singular/Plural  , 500 , day:days::year:years  , 0.358 , carter
2000 , 4 , word , 10 , Singular/Plural  , 2000 , player:players::driver:drivers , 0.022499999999999964 , hits
2000 , 4 , word , 10 , Singular/Plural  , 500 , man:men::woman:women  , 0.0030000000000000027 , hits
2000 , 4 , word , 10 , Singular/Plural  , 2000 , woman:women::girl:girls , 0.025000000000000022 , hits
2000 , 4 , word , 10 , Singular/Plural  , 500 , country:countries::year:years  , 0.361 , carter
2000 , 4 , word , 10 , Singular/Plural  , 2000 , man:men::boy:boys , 0.01200000000000001 , hits
2000 , 4 , word , 10 , Singular/Plural  ,  ,  , 0.13025,
2000 , 4 , word , 10 , Derivation  , 500 , America:American::Europe:European  , 0.0044999999999999485 , hits
2000 , 4 , word , 10 , Derivation  , 1000 , play:player::drive:driver  , 0.21799999999999997 , hits
2000 , 4 , word , 10 , Derivation  , 2000 , play:players::drive:drivers , 0.0004999999999999449 , hits
2000 , 4 , word , 10 , Derivation  , 2000 , move:movement::think:thought , 0.02400000000000002 , hits
2000 , 4 , word , 10 , Derivation  , 1000 , America:American::Russia:Russian  , 0.020000000000000018 , hits
2000 , 4 , word , 10 , Derivation  , 2000 , move:movement::help:helping , 0.04800000000000004 , hits
2000 , 4 , word , 10 , Derivation  , 2000 , increase:increasingly::report:reportedly , 0.48 , hits
2000 , 4 , word , 10 , Derivation  , 2000 , move:movement::feel:feeling , 0.5265 , expand
2000 , 4 , word , 10 , Derivation  , 2000 , develop:development::move:movement , 0.398 , hits
2000 , 4 , word , 10 , Derivation  , 2000 , move:movement::think:thought , 0.02400000000000002 , hits
2000 , 4 , word , 10 , Derivation  ,  ,  , 0.17435,
2000 , 4 , word , 10 , Antonymy/Entailment  , 1000 , high:low::large:small  , 0.24150000000000005 , hits
2000 , 4 , word , 10 , Antonymy/Entailment  , 2000 , America:Washington::Russia:Moscow , 0.05349999999999999 , hits
2000 , 4 , word , 10 , Antonymy/Entailment  , 1000 , good:bad::high:low  , 0.03249999999999997 , hits
2000 , 4 , word , 10 , Antonymy/Entailment  , 2000 , higher:lower::larger:smaller , 0.10499999999999998 , hits
2000 , 4 , word , 10 , Antonymy/Entailment  , 2000 , England:London::France:Paris , 0.8575 , welcome
2000 , 4 , word , 10 , Antonymy/Entailment  , 2000 , America:Washington::England:London , 0.08950000000000002 , hits
2000 , 4 , word , 10 , Antonymy/Entailment  , 2000 , boy:man::girl:woman , 0.0014999999999999458 , hits
2000 , 4 , word , 10 , Antonymy/Entailment  , 2000 , men:boy::women:girls , 0.7945 , hits
2000 , 4 , word , 10 , Antonymy/Entailment  ,  ,  , 0.27193750000000005,
2000 , 4 , word , 10 , Distinction/Comparison s , 2000 , high:highly::large:largely , 0.395 , carter
2000 , 4 , word , 10 , Distinction/Comparison s ,  ,  , 0.395,
2000 , 4 , word , 10 , Distinction/Comparison  , 1000 , high:higher::low:lower  , 0.11050000000000004 , hits
2000 , 4 , word , 10 , Distinction/Comparison  , 2000 , bad:worst::high:highest , 0.9615 , hate
2000 , 4 , word , 10 , Distinction/Comparison  , 1000 , good:better::high:higher  , 0.022499999999999964 , hits
2000 , 4 , word , 10 , Distinction/Comparison  , 2000 , good:well::large:largely , 0.040000000000000036 , hits
2000 , 4 , word , 10 , Distinction/Comparison  , 1000 , good:best::large:largest  , 0.0010000000000000009 , hits
2000 , 4 , word , 10 , Distinction/Comparison  , 2000 , better:best::higher:highest , 0.8975 , welcome
2000 , 4 , word , 10 , Distinction/Comparison  , 2000 , larger:largest::higher:highest , 0.858 , welcome
2000 , 4 , word , 10 , Distinction/Comparison  , 2000 , bad:worse::good:better , 0.0010000000000000009 , hits
2000 , 4 , word , 10 , Distinction/Comparison  , 2000 , worse:worst::better:best , 0.0030000000000000027 , hits
2000 , 4 , word , 10 , Distinction/Comparison  ,  ,  , 0.32166666666666666,
2000 , 4 , word , 10 , Gender  , 2000 , man:woman::boy:girl , 0.8995 , hits
2000 , 4 , word , 10 , Gender  , 2000 , men:women::boys:girls , 0.10850000000000004 , hits
2000 , 4 , word , 10 , Gender  ,  ,  , 0.504,
2000 , 4 , word , 10 , Conjugation  , 500 , take:taking::go:going  , 0.038000000000000034 , hits
2000 , 4 , word , 10 , Conjugation  , 1000 , take:takes::go:goes  , 0.0014999999999999458 , hits
2000 , 4 , word , 10 , Conjugation  , 2000 , go:gone::take:taken , 0.03700000000000003 , hits
2000 , 4 , word , 10 , Conjugation  , 500 , take:took::go:went  , 0.889 , developing
2000 , 4 , word , 10 , Conjugation  , 1000 , show:showed::play:played  , 0.010499999999999954 , hits
2000 , 4 , word , 10 , Conjugation  , 2000 , show:showing::do:doing , 0.06000000000000005 , hits
2000 , 4 , word , 10 , Conjugation  , 500 , take:took::have:had  , 0.784 , sentenced
2000 , 4 , word , 10 , Conjugation  , 1000 , show:shows::go:goes  , 0.7765 , shown
2000 , 4 , word , 10 , Conjugation  , 2000 , have:haven::do:don , 0.0030000000000000027 , hits
2000 , 4 , word , 10 , Conjugation  , 500 , take:taken::have:had  , 0.09699999999999998 , hits
2000 , 4 , word , 10 , Conjugation  , 2000 , have:hasn::do:doesn , 0.07899999999999996 , hits
2000 , 4 , word , 10 , Conjugation  , 500 , go:going::have:having  , 0.009499999999999953 , hits
2000 , 4 , word , 10 , Conjugation  , 2000 , play:plays::do:does , 0.007000000000000006 , hits
2000 , 4 , word , 10 , Conjugation  , 500 , have:has::do:does  , 0.0030000000000000027 , hits
2000 , 4 , word , 10 , Conjugation  , 500 , have:having::do:doing  , 0.02200000000000002 , hits
2000 , 4 , word , 10 , Conjugation  , 500 , do:doing::make:making  , 0.07099999999999995 , hits
2000 , 4 , word , 10 , Conjugation  , 500 , do:did::make:made  , 0.7515000000000001 , sentenced
2000 , 4 , word , 10 , Conjugation  , 500 , do:done::make:made  , 0.942 , choose
2000 , 4 , word , 10 , Conjugation  ,  ,  , 0.2545277777777778,
2000 , 4 , word , 15 , Singular/Plural  , 500 , day:days::year:years  , 0.3135 , carter
2000 , 4 , word , 15 , Singular/Plural  , 2000 , player:players::driver:drivers , 0.012499999999999956 , hits
2000 , 4 , word , 15 , Singular/Plural  , 500 , man:men::woman:women  , 0.0014999999999999458 , hits
2000 , 4 , word , 15 , Singular/Plural  , 2000 , woman:women::girl:girls , 0.026499999999999968 , hits
2000 , 4 , word , 15 , Singular/Plural  , 500 , country:countries::year:years  , 0.44399999999999995 , carter
2000 , 4 , word , 15 , Singular/Plural  , 2000 , man:men::boy:boys , 0.006000000000000005 , hits
2000 , 4 , word , 15 , Singular/Plural  ,  ,  , 0.13399999999999998,
2000 , 4 , word , 15 , Derivation  , 500 , America:American::Europe:European  , 0.0050000000000000044 , hits
2000 , 4 , word , 15 , Derivation  , 1000 , play:player::drive:driver  , 0.40800000000000003 , hits
2000 , 4 , word , 15 , Derivation  , 2000 , play:players::drive:drivers , 0.008000000000000007 , hits
2000 , 4 , word , 15 , Derivation  , 2000 , move:movement::think:thought , 0.015000000000000013 , hits
2000 , 4 , word , 15 , Derivation  , 1000 , America:American::Russia:Russian  , 0.0030000000000000027 , hits
2000 , 4 , word , 15 , Derivation  , 2000 , move:movement::help:helping , 0.05300000000000005 , hits
2000 , 4 , word , 15 , Derivation  , 2000 , increase:increasingly::report:reportedly , 0.243 , hits
2000 , 4 , word , 15 , Derivation  , 2000 , move:movement::feel:feeling , 0.554 , expand
2000 , 4 , word , 15 , Derivation  , 2000 , develop:development::move:movement , 0.26549999999999996 , hits
2000 , 4 , word , 15 , Derivation  , 2000 , move:movement::think:thought , 0.015000000000000013 , hits
2000 , 4 , word , 15 , Derivation  ,  ,  , 0.15695,
2000 , 4 , word , 15 , Antonymy/Entailment  , 1000 , high:low::large:small  , 0.13749999999999996 , hits
2000 , 4 , word , 15 , Antonymy/Entailment  , 2000 , America:Washington::Russia:Moscow , 0.007499999999999951 , hits
2000 , 4 , word , 15 , Antonymy/Entailment  , 1000 , good:bad::high:low  , 0.051000000000000045 , hits
2000 , 4 , word , 15 , Antonymy/Entailment  , 2000 , higher:lower::larger:smaller , 0.0615 , hits
2000 , 4 , word , 15 , Antonymy/Entailment  , 2000 , England:London::France:Paris , 0.9305 , choose
2000 , 4 , word , 15 , Antonymy/Entailment  , 2000 , America:Washington::England:London , 0.019499999999999962 , hits
2000 , 4 , word , 15 , Antonymy/Entailment  , 2000 , boy:man::girl:woman , 0.0010000000000000009 , hits
2000 , 4 , word , 15 , Antonymy/Entailment  , 2000 , men:boy::women:girls , 0.602 , hits
2000 , 4 , word , 15 , Antonymy/Entailment  ,  ,  , 0.22631249999999997,
2000 , 4 , word , 15 , Distinction/Comparison s , 2000 , high:highly::large:largely , 0.36050000000000004 , hits
2000 , 4 , word , 15 , Distinction/Comparison s ,  ,  , 0.36050000000000004,
2000 , 4 , word , 15 , Distinction/Comparison  , 1000 , high:higher::low:lower  , 0.1905 , hits
2000 , 4 , word , 15 , Distinction/Comparison  , 2000 , bad:worst::high:highest , 0.9645 , choose
2000 , 4 , word , 15 , Distinction/Comparison  , 1000 , good:better::high:higher  , 0.039000000000000035 , hits
2000 , 4 , word , 15 , Distinction/Comparison  , 2000 , good:well::large:largely , 0.24250000000000005 , hits
2000 , 4 , word , 15 , Distinction/Comparison  , 1000 , good:best::large:largest  , 0.0050000000000000044 , hits
2000 , 4 , word , 15 , Distinction/Comparison  , 2000 , better:best::higher:highest , 0.8535 , welcome
2000 , 4 , word , 15 , Distinction/Comparison  , 2000 , larger:largest::higher:highest , 0.867 , welcome
2000 , 4 , word , 15 , Distinction/Comparison  , 2000 , bad:worse::good:better , 0.0010000000000000009 , hits
2000 , 4 , word , 15 , Distinction/Comparison  , 2000 , worse:worst::better:best , 0.0024999999999999467 , hits
2000 , 4 , word , 15 , Distinction/Comparison  ,  ,  , 0.3517222222222222,
2000 , 4 , word , 15 , Gender  , 2000 , man:woman::boy:girl , 0.9585 , sentenced
2000 , 4 , word , 15 , Gender  , 2000 , men:women::boys:girls , 0.07499999999999996 , hits
2000 , 4 , word , 15 , Gender  ,  ,  , 0.51675,
2000 , 4 , word , 15 , Conjugation  , 500 , take:taking::go:going  , 0.008000000000000007 , hits
2000 , 4 , word , 15 , Conjugation  , 1000 , take:takes::go:goes  , 0.0014999999999999458 , hits
2000 , 4 , word , 15 , Conjugation  , 2000 , go:gone::take:taken , 0.15000000000000002 , hits
2000 , 4 , word , 15 , Conjugation  , 500 , take:took::go:went  , 0.7224999999999999 , carter
2000 , 4 , word , 15 , Conjugation  , 1000 , show:showed::play:played  , 0.009000000000000008 , hits
2000 , 4 , word , 15 , Conjugation  , 2000 , show:showing::do:doing , 0.030000000000000027 , hits
2000 , 4 , word , 15 , Conjugation  , 500 , take:took::have:had  , 0.8200000000000001 , carter
